person_id,display_first_last,from_year,to_year,draft_year,height_feet,height_inches,weight,team_id,jersey,school,country
204001,Kristaps Porzingis,2015,2023,2015,7,3,240,1610612738,6,Cajasol Sevilla,Latvia
204002,Edy Tavares,2015,2016,2014,7,3,265,1610612737,40,Gran Canaria,Cabo Verde
204014,Damjan Rudez,2014,2016,,6,10,228,1610612754,3,Zaragoza,Croatia
204020,Tyler Johnson,2014,2021,,6,3,186,0,,Fresno State,USA
204021,Sim Bhullar,2014,2014,,7,5,360,0,,New Mexico State,Canada
204022,Jack Cooley,2014,2017,,6,10,274,1610612762,45,Notre Dame,USA
204025,Tim Frazier,2014,2021,,6,0,170,0,,Penn State,USA
204028,Tarik Black,2014,2017,,6,9,250,1610612747,28,Kansas,USA
204033,David Wear,2014,2014,,6,10,230,0,,UCLA,USA
204037,Travis Wear,2014,2017,,6,10,225,1610612752,21,UCLA,USA
204038,Langston Galloway,2014,2021,,6,1,200,0,,St. Joseph's (PA),USA
204060,Joe Ingles,2014,2023,,6,9,220,1610612749,7,Maccabi Tel Aviv,Australia
204065,David Stockton,2014,2017,2014,5,11,165,1610612762,5,Gonzaga,USA
204079,Drew Gordon,2014,2014,,6,9,245,0,,New Mexico,USA
204098,Xavier Munford,2015,2017,2014,6,4,173,1610612763,0,Rhode Island,USA
204179,Omari Johnson,2017,2017,,6,9,220,0,,Oregon State,Jamaica
204222,Greg Whittington,2020,2020,,6,8,210,0,,Georgetown,USA
204456,T.J. McConnell,2015,2023,2015,6,1,190,1610612754,9,Arizona,USA
600001,Nate Thurmond,1963,1976,1963,6,11,225,1610612744,42,Bowling Green,USA
600003,Bob Cousy,1950,1969,1950,6,1,175,1610612738,14,Holy Cross,USA
600009,Rory Sparrow,1980,1991,1980,6,2,175,1610612752,2,Villanova,USA
600010,Len Elmore,1976,1983,1974,6,10,220,1610612751,44,Maryland,USA
600011,Lamar Green,1969,1974,1969,6,7,210,1610612756,16,Morehead State,USA
600012,George Mikan,1948,1955,,6,10,245,1610612747,99,DePaul,USA
600013,Rick Barry,1965,1979,1965,6,7,205,1610612744,24,Miami,USA
600014,Artis Gilmore,1976,1987,1971,7,2,240,1610612741,53,Jacksonville,USA
600015,Oscar Robertson,1960,1973,1960,6,5,205,1610612758,14,Cincinnati,USA
600016,Maurice Stokes,1955,1957,1955,6,7,232,1610612758,12,St. Francis (PA),USA
1626122,Makhtar N'diaye,1998,1998,,6,8,245,1610612763,40,North Carolina,
1626143,Jahlil Okafor,2015,2020,2015,6,10,270,1610612755,13,Duke,USA
1626144,Emmanuel Mudiay,2015,2021,2015,6,3,200,0,,Guangdong,DRC
1626145,Tyus Jones,2015,2023,2015,6,2,196,1610612764,21,Duke,USA
1626146,Cliff Alexander,2015,2015,,6,8,240,1610612757,34,Kansas,USA
1626147,Justin Anderson,2015,2021,2015,6,5,231,0,,Virginia,USA
1626148,Anthony Brown,2015,2017,2015,6,7,224,1610612747,3,Stanford,USA
1626149,Montrezl Harrell,2015,2023,2015,6,7,240,1610612755,5,Louisville,USA
1626150,Andrew Harrison,2016,2018,2015,6,6,213,0,,Kentucky,USA
1626151,Aaron Harrison,2015,2017,,6,6,210,1610612766,9,Kentucky,USA
1626153,Delon Wright,2015,2023,2015,6,5,185,1610612764,55,Utah,USA
1626154,RJ Hunter,2015,2018,2015,6,5,185,1610612738,28,Georgia State,USA
1626155,Sam Dekker,2015,2021,2015,6,8,219,0,,Wisconsin,USA
1626156,D'Angelo Russell,2015,2023,2015,6,4,193,1610612747,1,Ohio State,USA
1626157,Karl-Anthony Towns,2015,2023,2015,7,0,248,1610612750,32,Kentucky,USA
1626158,Richaun Holmes,2015,2023,2015,6,8,235,1610612758,22,Bowling Green,USA
1626159,Justise Winslow,2015,2023,2015,6,6,222,1610612757,26,Duke,USA
1626161,Willie Cauley-Stein,2015,2023,2015,7,0,240,1610612745,00,Kentucky,USA
1626162,Kelly Oubre Jr.,2015,2023,2015,6,6,203,1610612766,12,Kansas,USA
1626163,Frank Kaminsky,2015,2023,2015,7,0,240,1610612745,33,Wisconsin,USA
1626164,Devin Booker,2015,2023,2015,6,5,206,1610612756,1,Kentucky,USA
1626166,Cameron Payne,2015,2023,2015,6,1,183,1610612756,15,Murray State,USA
1626167,Myles Turner,2015,2023,2015,6,11,250,1610612754,33,Texas,USA
1626171,Bobby Portis,2015,2023,2015,6,11,250,1610612749,9,Arkansas,USA
1626172,Kevon Looney,2015,2023,2015,6,9,222,1610612744,5,UCLA,USA
1626173,Rashad Vaughn,2015,2017,2015,6,6,202,0,,UNLV,USA
1626174,Christian Wood,2015,2023,,6,9,214,1610612742,35,UNLV,USA
1626175,Jordan Mickey,2015,2017,2015,6,8,235,1610612738,25,Louisiana State,USA
1626176,Rakeem Christmas,2015,2016,2015,6,9,250,1610612754,25,Syracuse,USA
1626177,Dakari Johnson,2017,2017,2015,7,0,255,1610612760,44,Kentucky,USA
1626179,Terry Rozier,2015,2023,2015,6,1,190,1610612766,3,Louisville,USA
1626181,Norman Powell,2015,2023,2015,6,4,215,1610612746,24,UCLA,USA
1626185,Jarell Martin,2015,2018,2015,6,10,239,1610612763,2,Louisiana State,USA
1626187,Michael Frazier II,2018,2019,,6,3,200,1610612745,21,Florida,USA
1626188,Quinn Cook,2016,2020,,6,1,180,0,,Duke,USA
1626191,Chris McCullough,2015,2017,2015,6,9,215,1610612751,1,Syracuse,USA
1626192,Pat Connaughton,2015,2023,2015,6,5,209,1610612749,24,Notre Dame,USA
1626195,Willy Hernangomez,2016,2023,2015,6,11,250,1610612740,9,Cajasol Sevilla,Spain
1626196,Josh Richardson,2015,2023,2015,6,6,200,1610612748,2,Tennessee,USA
1626199,Darrun Hilliard,2015,2017,2015,6,6,220,1610612765,24,Villanova,USA
1626202,Joe Young,2015,2017,2015,6,2,185,1610612754,3,Oregon,USA
1626203,Treveon Graham,2016,2019,,6,5,219,1610612766,2,Virginia Commonwealth,USA
1626204,Larry Nance Jr.,2015,2023,2015,6,8,245,1610612740,22,Wyoming,USA
1626205,Vincent Hunter,2017,2017,,6,8,208,0,,Texas-El Paso,USA
1626208,Keifer Sykes,2021,2021,,5,11,167,0,,Green Bay,USA
1626209,Mario Hezonja,2015,2019,2015,6,8,220,1610612753,44,FC Barcelona,Croatia
1626210,Alan Williams,2015,2018,,6,8,265,1610612756,15,Cal-Santa Barbara,USA
1626214,Bryce Dejean-Jones,2015,2015,,6,6,203,0,,Iowa State,USA
1626220,Royce O'Neale,2017,2023,,6,6,226,1610612751,00,Baylor,USA
1626224,Cedi Osman,2017,2023,2015,6,7,230,1610612739,16,Anadolu Efes,Turkey
1626245,Cristiano Felicio,2015,2020,,6,11,270,1610612741,6,Flamengo,Brazil
1626246,Boban Marjanovic,2015,2023,,7,4,290,1610612745,51,Crvena zvezda,Serbia
1626251,Duje Dukan,2015,2015,,6,9,220,1610612758,26,Wisconsin,Croatia
1626253,Axel Toupane,2015,2020,,6,7,210,1610612743,66,Strasbourg IG,France
1626254,Maurice Ndour,2016,2016,,6,9,200,1610612752,2,Ohio,Senegal
1626259,Malcolm Miller,2017,2019,,6,7,210,1610612761,13,Holy Cross,USA
1626262,Coty Clarke,2015,2015,,6,7,225,0,,Arkansas,USA
1626266,JJ O'Brien,2015,2015,,6,7,220,0,,San Diego State,USA
1626273,Marcelo Huertas,2015,2016,,6,3,200,0,,FC Barcelona,Brazil
1626296,Jordan Sibert,2018,2018,2015,6,4,187,0,,Dayton,USA
1626780,Jonathan Gibson,2016,2018,,6,2,185,1610612742,3,New Mexico State,USA
1627098,Malcolm Delaney,2016,2017,,6,3,190,1610612737,5,Virginia Tech,USA
1627215,Walt Lemon Jr.,2017,2018,2014,6,3,180,1610612741,25,Bradley,USA
1627293,Alex Stepheson,2015,2015,,6,10,270,0,,Southern California,USA
1627362,Briante Weber,2015,2017,,6,2,165,1610612745,3,Virginia Commonwealth,USA
1627395,Julian Washburn,2018,2018,2015,6,8,209,1610612763,4,Texas-El Paso,USA
1627732,Ben Simmons,2016,2023,2016,6,10,240,1610612751,10,Louisiana State,Australia
1627733,Dragan Bender,2016,2019,2016,7,0,249,0,,Maccabi Tel Aviv,Croatia
1627734,Domantas Sabonis,2016,2023,2016,7,1,240,1610612758,10,Gonzaga,Lithuania
1627735,Wade Baldwin IV,2016,2018,2016,6,4,200,0,,Vanderbilt,USA
1627736,Malik Beasley,2016,2023,2016,6,4,187,1610612747,5,Florida State,USA
1627737,Marquese Chriss,2016,2021,2016,6,9,240,1610612742,35,Washington,USA
1627739,Kris Dunn,2016,2023,2016,6,3,205,1610612762,11,Providence,USA
1627740,Henry Ellenson,2016,2020,2016,6,10,240,0,,Marquette,USA
1627741,Buddy Hield,2016,2023,2016,6,4,220,1610612754,24,Oklahoma,Bahamas
1627742,Brandon Ingram,2016,2023,2016,6,8,190,1610612740,14,Duke,USA
1627743,Demetrius Jackson,2016,2018,2016,6,1,201,0,,Notre Dame,USA
1627744,Brice Johnson,2016,2017,2016,6,10,230,0,,North Carolina,USA
1627745,Damian Jones,2016,2023,2016,6,11,245,1610612762,15,Vanderbilt,USA
1627746,Skal Labissiere,2016,2019,2016,6,10,235,1610612758,7,Kentucky,Haiti
1627747,Caris LeVert,2016,2023,2016,6,6,205,1610612739,3,Michigan,USA
1627748,Thon Maker,2016,2020,2016,7,0,221,0,,Athlete Institute Prep,South Sudan
1627749,Dejounte Murray,2016,2023,2016,6,5,180,1610612737,5,Washington,USA
1627750,Jamal Murray,2016,2023,2016,6,4,215,1610612743,27,Kentucky,Canada
1627751,Jakob Poeltl,2016,2023,2016,7,1,245,1610612761,19,Utah,Austria
1627754,Diamond Stone,2016,2016,2016,6,11,255,1610612746,0,Maryland,USA
1627755,Tyler Ulis,2016,2018,2016,5,10,160,0,,Kentucky,USA
1627756,Denzel Valentine,2016,2021,2016,6,4,220,0,,Michigan State,USA
1627757,Stephen Zimmerman,2016,2016,2016,7,0,240,1610612753,33,UNLV,USA
1627758,Ron Baker,2016,2018,,6,4,220,0,,Wichita State,USA
1627759,Jaylen Brown,2016,2023,2016,6,6,223,1610612738,7,California,USA
1627760,Cat Barber,2021,2021,2016,6,1,173,0,,North Carolina State,USA
1627761,DeAndre' Bembry,2016,2021,2016,6,5,210,0,,St. Joseph's (PA),USA
1627767,Cheick Diallo,2016,2021,2016,6,8,219,0,,Kansas,Mali
1627770,Kay Felder,2016,2017,2016,5,9,176,1610612739,22,Oakland,USA
1627771,Michael Gbinije,2016,2016,2016,6,7,200,1610612765,9,Syracuse,USA
1627772,Daniel Hamilton,2017,2018,2016,6,7,195,0,,UCONN,USA
1627774,Jake Layman,2016,2021,2016,6,8,209,1610612750,10,Maryland,USA
1627775,Patrick McCaw,2016,2020,2016,6,7,181,0,,UNLV,USA
1627777,Georges Niang,2016,2023,2016,6,7,230,1610612755,20,Iowa State,USA
1627778,Chinanu Onuaku,2016,2017,2016,6,10,245,1610612745,21,Louisville,USA
1627779,Marcus Paige,2017,2017,2016,6,0,164,1610612766,4,North Carolina,USA
1627780,Gary Payton II,2016,2023,,6,2,195,1610612744,8,Oregon State,USA
1627781,Malachi Richardson,2016,2018,2016,6,6,205,0,,Syracuse,USA
1627782,Wayne Selden,2016,2021,2016,6,4,232,0,,Kansas,USA
1627783,Pascal Siakam,2016,2023,2016,6,8,230,1610612761,43,New Mexico State,Cameroon
1627784,Jarrod Uthoff,2016,2019,,6,9,220,1610612742,7,Iowa,USA
1627785,Isaiah Whitehead,2016,2018,2016,6,4,213,1610612751,12,Seton Hall,USA
1627786,Troy Williams,2016,2018,,6,7,218,1610612763,19,Indiana,USA
1627788,Furkan Korkmaz,2017,2023,2016,6,7,202,1610612755,30,Anadolu Efes,Turkey
1627789,Timothe Luwawu-Cabarrot,2016,2021,2016,6,7,215,1610612737,7,,France
1627790,Ante Zizic,2017,2019,2016,6,10,266,1610612739,41,Darussafaka,Croatia
1627791,Ben Bentil,2016,2016,2016,6,9,235,0,,Providence,Ghana
1627812,Yogi Ferrell,2016,2020,,6,0,178,1610612758,11,Indiana,USA
1627814,Damion Lee,2017,2023,,6,5,210,1610612756,10,Drexel,USA
1627815,Sheldon Mac,2016,2016,2016,6,6,200,1610612764,9,Miami,USA
1627816,Alex Poythress,2016,2018,,6,9,235,1610612754,22,Kentucky,USA
1627820,Tyrone Wallace,2017,2021,2016,6,5,198,0,,California,USA
1627821,James Webb III,2017,2017,2016,6,9,202,1610612751,0,Boise State,USA
1627824,Guerschon Yabusele,2016,2018,2016,6,8,260,1610612738,30,Rouen Metropole,France
1627826,Ivica Zubac,2016,2023,2016,7,0,240,1610612746,40,Mega Basket,Croatia
1627834,Georgios Papagiannis,2016,2017,2016,7,1,240,1610612758,19,Panathinaikos,Greece
1627835,Paul Zipser,2016,2017,2016,6,8,226,1610612741,16,Bayern Munich,Germany
1627846,Abdel Nader,2017,2021,2016,6,5,225,0,,Iowa State,Egypt
1627848,Shawn Long,2016,2016,,6,9,255,1610612755,36,Louisiana-Lafayette,USA
1627849,Daniel Ochefu,2016,2016,,6,11,245,1610612764,32,Villanova,USA
1627850,Marshall Plumlee,2016,2017,,7,0,250,1610612752,40,Duke,USA
1627851,Mindaugas Kuzminskas,2016,2017,,6,9,215,0,,Malaga,Lithuania
1627852,Nicolas Brussino,2016,2017,,6,8,195,0,,Penarol,Argentina
1627853,Ryan Arcidiacono,2017,2022,,6,3,195,0,,Villanova,USA
1627854,Bryn Forbes,2016,2022,,6,2,205,0,,Michigan State,USA
1627855,Okaro White,2016,2018,,6,8,205,0,,Florida State,USA
1627856,Matt Costello,2017,2017,,6,10,240,1610612759,10,Michigan State,USA
1627858,Kyle Collinsworth,2017,2017,2016,6,6,210,1610612742,8,Brigham Young,USA
1627861,Mike Tobey,2016,2016,,7,0,260,0,,Virginia,USA
1627863,Danuel House Jr.,2016,2023,,6,6,220,1610612755,25,Texas A&M,USA
1627866,Jameel Warney,2017,2017,,6,8,260,0,,Stony Brook,USA
1627868,Patricio Garino,2016,2016,,6,6,203,1610612753,29,George Washington,Argentina
1627875,Marcus Georges-Hunt,2016,2017,,6,5,226,1610612750,13,Georgia Tech,USA
1627879,Nicolas Laprovittola,2016,2016,,6,4,180,0,,Estudiantes,Argentina
1627883,Jalen Jones,2017,2018,2016,6,7,220,0,,Texas A&M,USA
1627884,Derrick Jones Jr.,2016,2023,,6,6,210,1610612741,5,UNLV,USA
1627885,Shaquille Harrison,2017,2022,,6,4,195,1610612747,0,Tulsa,USA
1627936,Alex Caruso,2017,2023,,6,5,186,1610612741,6,Texas A&M,USA
1627982,Josh Gray,2017,2019,,6,0,180,1610612756,5,Louisiana State,USA
1627988,Myke Henry,2017,2017,2016,6,6,210,1610612763,4,DePaul,USA
1628035,Alfonzo McKinnie,2017,2021,,6,7,215,0,,Wisconsin-Green Bay,USA
1628070,Jordan Loyd,2018,2018,,6,4,210,1610612761,8,Indianapolis,USA
1628221,Gabe York,2021,2023,,6,3,190,1610612754,32,Arizona,USA
1628238,Paris Bass,2021,2021,,6,8,200,0,,Detroit Mercy,USA
1628249,Mitchell Creek,2018,2018,,6,6,225,1610612751,55,,Australia
1628365,Markelle Fultz,2017,2023,2017,6,4,209,1610612753,20,Washington,USA
1628366,Lonzo Ball,2017,2023,2017,6,6,190,1610612741,2,UCLA,USA
1628367,Josh Jackson,2017,2021,2017,6,8,207,1610612758,55,Kansas,USA
1628368,De'Aaron Fox,2017,2023,2017,6,3,185,1610612758,5,Kentucky,USA
1628369,Jayson Tatum,2017,2023,2017,6,8,210,1610612738,0,Duke,USA
1628370,Malik Monk,2017,2023,2017,6,3,200,1610612758,0,Kentucky,USA
1628371,Jonathan Isaac,2017,2023,2017,6,10,230,1610612753,1,Florida State,USA
1628372,Dennis Smith Jr.,2017,2023,2017,6,2,205,1610612766,8,North Carolina State,USA
1628373,Frank Ntilikina,2017,2023,2017,6,4,200,1610612742,21,Strasbourg IG,France
1628374,Lauri Markkanen,2017,2023,2017,7,0,240,1610612762,23,Arizona,Finland
1628378,Donovan Mitchell,2017,2023,2017,6,1,215,1610612739,45,Louisville,USA
1628379,Luke Kennard,2017,2023,2017,6,5,206,1610612763,10,Duke,USA
1628380,Zach Collins,2017,2023,2017,6,11,250,1610612759,23,Gonzaga,USA
1628381,John Collins,2017,2023,2017,6,9,226,1610612737,20,Wake Forest,USA
1628383,Justin Patton,2017,2020,2017,6,11,241,0,,Creighton,USA
1628384,O.G. Anunoby,2017,2023,2017,6,7,232,1610612761,3,Indiana,United Kingdom
1628385,Harry Giles III,2017,2020,2017,6,11,240,1610612758,4,Duke,USA
1628386,Jarrett Allen,2017,2023,2017,6,9,243,1610612739,31,Texas,USA
1628387,Ike Anigbogu,2017,2018,2017,6,10,250,0,,UCLA,USA
1628388,T.J. Leaf,2017,2020,2017,6,10,222,1610612754,18,UCLA,USA
1628389,Bam Adebayo,2017,2023,2017,6,9,255,1610612748,13,Kentucky,USA
1628390,Terrance Ferguson,2017,2020,2017,6,6,190,0,,,USA
1628391,D.J. Wilson,2017,2021,2017,6,10,231,0,,Michigan,USA
1628392,Isaiah Hartenstein,2018,2023,2017,7,0,250,1610612752,55,Zalgiris,Germany
1628394,Anzejs Pasecniks,2019,2020,2017,7,1,229,0,,Gran Canaria,Latvia
1628395,Jordan Bell,2017,2021,2017,6,7,216,0,,Oregon,USA
1628396,Tony Bradley,2017,2022,2017,6,11,248,0,,North Carolina,USA
1628398,Kyle Kuzma,2017,2023,2017,6,9,221,1610612764,33,Utah,USA
1628399,Tyler Lydon,2017,2018,2017,6,10,225,1610612743,20,Syracuse,USA
1628400,Semi Ojeleye,2017,2021,2017,6,6,240,0,,Southern Methodist,USA
1628401,Derrick White,2017,2023,2017,6,4,190,1610612738,9,Colorado,USA
1628402,Frank Jackson,2017,2022,2017,6,3,205,0,,Duke,USA
1628403,Caleb Swanigan,2017,2019,2017,6,9,260,1610612757,50,Purdue,USA
1628405,Johnathan Motley,2017,2019,,6,8,230,1610612746,15,Baylor,USA
1628407,Dwayne Bacon,2017,2020,2017,6,6,221,1610612753,8,Florida State,USA
1628408,PJ Dozier,2017,2023,,6,6,205,1610612758,35,South Carolina,USA
1628409,Alec Peters,2017,2017,2017,6,9,235,1610612756,25,Valparaiso,USA
1628410,Edmond Sumner,2017,2023,2017,6,4,196,1610612751,4,Xavier,USA
1628411,Wes Iwundu,2017,2021,2017,6,6,195,0,,Kansas State,USA
1628412,Frank Mason III,2017,2020,2017,5,11,190,0,,Kansas,USA
1628413,Jonah Bolden,2018,2019,2017,6,8,225,0,,UCLA,Australia
1628414,Sindarius Thornwell,2017,2020,2017,6,4,215,1610612746,15,South Carolina,USA
1628415,Dillon Brooks,2017,2023,2017,6,6,225,1610612763,24,Oregon,Canada
1628416,Tyler Dorsey,2017,2022,2017,6,4,180,0,,Oregon,USA
1628417,Jaron Blossomgame,2018,2018,2017,6,8,220,1610612739,4,Clemson,USA
1628418,Thomas Bryant,2017,2023,2017,6,10,248,1610612748,13,Indiana,USA
1628419,Cameron Oliver,2020,2021,,6,8,239,0,,Nevada,USA
1628420,Monte Morris,2017,2023,2017,6,2,183,1610612764,22,Iowa State,USA
1628421,Devin Robinson,2017,2018,2017,6,8,200,1610612764,7,Florida,USA
1628422,Damyean Dotson,2017,2021,2017,6,5,210,0,,Houston,USA
1628425,Sterling Brown,2017,2022,2017,6,5,219,0,,Southern Methodist,USA
1628427,Vlatko Cancar,2019,2023,2017,6,8,236,1610612743,31,San Pablo Burgos,Slovenia
1628429,Charles Cooke,2017,2017,,6,5,196,1610612740,4,University of Dayton,USA
1628430,Nigel Williams-Goss,2019,2019,2017,6,2,190,1610612762,0,Gonzaga,USA
1628432,Davon Reed,2017,2022,2017,6,5,206,0,,Miami,USA
1628439,Isaiah Hicks,2017,2018,,6,9,230,1610612752,4,North Carolina,USA
1628443,Kadeem Allen,2017,2019,2017,6,1,200,0,,Arizona,USA
1628444,Jabari Bird,2017,2017,2017,6,6,198,1610612738,26,California,USA
1628449,Chris Boucher,2017,2023,,6,9,200,1610612761,25,Oregon,Saint Lucia
1628451,Jacob Wiley,2017,2017,,6,8,223,0,,Eastern Washington,USA
1628455,Mike James,2017,2020,,6,1,175,1610612756,55,Lamar,USA
1628462,Milos Teodosic,2017,2018,,6,5,196,0,,CSKA Moscow,Serbia
1628463,Tyler Cavanaugh,2017,2018,,6,9,238,1610612737,34,George Washington,USA
1628464,Daniel Theis,2017,2023,,6,8,245,1610612754,27,Brose Bamberg,Germany
1628467,Maxi Kleber,2017,2023,,6,10,240,1610612742,42,Bayern Munich,Germany
1628469,Antonio Blakeney,2017,2018,,6,4,192,1610612741,9,Louisiana State,USA
1628470,Torrey Craig,2017,2023,,6,7,221,1610612756,0,South Carolina Upstate,USA
1628475,Matt Williams Jr.,2017,2017,,6,5,210,0,,Central Florida,USA
1628476,Derrick Walton Jr.,2017,2021,,6,0,185,0,,Michigan,USA
1628492,Gian Clavell,2017,2017,,6,4,185,0,,Colorado State,Puerto Rico
1628493,Mangok Mathiang,2017,2017,,6,10,230,1610612766,9,Louisville,Australia
1628495,Milton Doyle,2017,2017,2017,6,4,180,1610612751,14,Loyola (IL),USA
1628500,Ben Moore,2017,2018,,6,8,220,1610612754,26,Southern Methodist,USA
1628502,Nigel Hayes,2017,2017,,6,7,254,1610612758,40,Wisconsin,USA
1628503,Jamel Artis,2017,2017,,6,7,213,1610612753,0,Pittsburgh,USA
1628504,Xavier Rathan-Mayes,2017,2017,2017,6,4,208,0,,Florida State,Canada
1628505,Troy Caupain,2018,2018,,6,4,210,1610612753,3,Cincinnati,USA
1628506,London Perrantes,2017,2017,2017,6,2,190,0,,Virginia,USA
1628510,Andrew White III,2017,2017,2017,6,7,210,1610612737,4,Syracuse,USA
1628513,Naz Mitrou-Long,2017,2019,,6,3,218,1610612762,15,Iowa State,Canada
1628515,Isaiah Briscoe,2018,2018,,6,3,215,0,,Kentucky,USA
1628537,Jaylen Morris,2017,2021,,6,5,185,0,,Molloy,USA
1628571,Erik McCree,2017,2017,,6,8,225,1610612762,21,Louisiana Tech,USA
1628578,Amida Brimah,2020,2020,,6,10,230,1610612754,37,Connecticut,USA
1628591,Craig Sword,2021,2021,,6,3,196,0,,Mississippi State,USA
1628605,Dusty Hannahs,2018,2019,2017,6,3,210,0,,Arkansas,USA
1628656,Billy Garrett,2018,2018,,6,6,215,1610612752,3,DePaul,USA
1628778,Paul Watson,2019,2021,,6,6,210,0,,Fresno State,USA
1628935,Aaron Jackson,2017,2017,,6,3,183,1610612745,5,Duquesne,USA
1628959,Rawle Alkins,2018,2018,,6,5,225,1610612741,20,Arizona,USA
1628960,Grayson Allen,2018,2023,2018,6,4,198,1610612749,12,Duke,USA
1628961,Kostas Antetokounmpo,2018,2020,2018,6,10,200,1610612747,37,University of Dayton,Greece
1628962,Udoka Azubuike,2020,2023,2020,6,11,270,1610612762,20,Kansas,Nigeria
1628963,Marvin Bagley III,2018,2023,2018,6,10,235,1610612765,35,Duke,USA
1628968,Brian Bowen II,2019,2020,,6,6,190,0,,,USA
1628969,Mikal Bridges,2018,2023,2018,6,6,209,1610612751,1,Villanova,USA
1628970,Miles Bridges,2018,2023,2018,6,7,225,1610612766,0,Michigan State,USA
1628971,Bruce Brown,2018,2023,2018,6,4,202,1610612743,11,Miami,USA
1628972,Troy Brown Jr.,2018,2023,2018,6,7,215,1610612747,7,Oregon,USA
1628973,Jalen Brunson,2018,2023,2018,6,2,190,1610612752,11,Villanova,USA
1628975,Jevon Carter,2018,2023,2018,6,1,200,1610612749,5,West Virginia,USA
1628976,Wendell Carter Jr.,2018,2023,2018,6,10,270,1610612753,34,Duke,USA
1628977,Hamidou Diallo,2018,2023,2018,6,5,202,1610612765,6,Kentucky,USA
1628978,Donte DiVincenzo,2018,2023,2018,6,4,203,1610612744,0,Villanova,USA
1628979,Trevon Duval,2018,2018,,6,2,189,1610612749,0,Duke,USA
1628980,Jacob Evans,2018,2019,2018,6,4,210,1610612744,12,Cincinnati,USA
1628981,Bruno Fernando,2019,2023,2019,6,10,240,1610612737,0,Maryland,Angola
1628982,Melvin Frazier Jr.,2018,2021,2018,6,5,215,1610612760,6,Tulane,USA
1628983,Shai Gilgeous-Alexander,2018,2023,2018,6,6,195,1610612760,2,Kentucky,Canada
1628984,Devonte' Graham,2018,2023,2018,6,1,195,1610612759,4,Kansas,USA
1628987,Kevin Hervey,2019,2019,2018,6,9,230,1610612760,15,Texas-Arlington,USA
1628988,Aaron Holiday,2018,2023,2018,6,0,185,1610612737,3,UCLA,USA
1628990,Chandler Hutchison,2018,2021,2018,6,6,210,0,,Boise State,USA
1628991,Jaren Jackson Jr.,2018,2023,2018,6,10,242,1610612763,13,Michigan State,USA
1628994,George King,2018,2021,2018,6,6,220,0,,Colorado,USA
1628995,Kevin Knox II,2018,2023,2018,6,7,215,1610612757,11,Kentucky,USA
1628997,Caleb Martin,2019,2023,,6,5,205,1610612748,16,Nevada,USA
1628998,Cody Martin,2019,2023,2019,6,6,205,1610612766,11,Nevada,USA
1628999,Yante Maten,2018,2018,2018,6,8,240,1610612748,00,Georgia,USA
1629001,De'Anthony Melton,2018,2023,2018,6,2,200,1610612755,8,Southern California,USA
1629002,Chimezie Metu,2018,2023,2018,6,9,225,1610612758,7,Southern California,USA
1629003,Shake Milton,2018,2023,2018,6,5,205,1610612755,18,Southern Methodist,USA
1629004,Svi Mykhailiuk,2018,2023,2018,6,7,205,1610612766,17,Kansas,Ukraine
1629005,Malik Newman,2019,2021,2018,6,3,190,0,,Kansas,USA
1629006,Josh Okogie,2018,2023,2018,6,4,213,1610612756,2,Georgia Tech,Nigeria
1629007,Jontay Porter,2019,2020,,6,11,240,1610612763,4,Missouri,USA
1629011,Mitchell Robinson,2018,2023,2018,7,0,240,1610612752,23,Western Kentucky,USA
1629013,Landry Shamet,2018,2023,2018,6,4,190,1610612764,14,Wichita State,USA
1629014,Anfernee Simons,2018,2023,2018,6,3,181,1610612757,1,Edgewater HS (FL),USA
1629015,Zhaire Smith,2018,2019,2018,6,3,205,1610612755,5,Texas Tech,USA
1629016,Omari Spellman,2018,2019,2018,6,8,245,1610612744,14,Villanova,USA
1629019,Allonzo Trier,2018,2019,2018,6,4,200,0,,Arizona,USA
1629020,Jarred Vanderbilt,2018,2023,2018,6,8,214,1610612747,2,Kentucky,USA
1629022,Lonnie Walker IV,2018,2023,2018,6,4,204,1610612747,4,Miami,USA
1629027,Trae Young,2018,2023,2018,6,1,164,1610612737,11,Oklahoma,USA
1629028,Deandre Ayton,2018,2023,2018,7,0,250,1610612756,22,Arizona,Bahamas
1629029,Luka Doncic,2018,2023,2018,6,7,230,1610612742,77,Real Madrid,Slovenia
1629033,Theo Pinson,2018,2023,,6,7,212,1610612742,1,North Carolina,USA
1629034,Ray Spalding,2018,2020,2018,6,9,225,0,,Louisville,USA
1629035,Carsen Edwards,2019,2021,2019,5,11,200,1610612765,4,Purdue,USA
1629044,Shamorie Ponds,2019,2019,,6,0,175,0,,"St. John's, N.Y.",USA
1629045,Bonzie Colson,2018,2018,,6,6,225,1610612749,50,Notre Dame,USA
1629048,Goga Bitadze,2019,2023,2019,6,11,250,1610612753,88,Mega Basket,Georgia
1629052,Oshae Brissett,2019,2023,,6,7,210,1610612754,12,Syracuse,Canada
1629053,Vincent Edwards,2018,2018,2018,6,8,225,1610612745,12,Purdue,USA
1629055,Donte Grantham,2018,2018,2018,6,8,215,1610612760,15,Clemson,USA
1629056,Terence Davis,2019,2023,,6,4,201,1610612758,3,Mississippi,USA
1629057,Robert Williams III,2018,2023,2018,6,9,237,1610612738,44,Texas A&M,USA
1629058,Dzanan Musa,2018,2019,2018,6,9,217,1610612751,13,Cedevita,Bosnia and Herzegovina
